Date,Open,High,Low,Close,Volume
1988-03-23,25847,25960,25847,25895,0
1988-03-24,25901,25958,25781,25781,0
1988-03-25,25762,25762,25514,25627,0
1988-03-26,25610,25610,25284,25321,0
1988-03-28,25302,25628,25302,25623,0
1988-03-29,25623,25981,25610,25953,0
1988-03-30,25980,26320,25980,26320,0
1988-03-31,26329,26377,26246,26260,0
1988-04-01,26276,26350,26074,26104,0
1988-04-02,26088,26282,26064,26282,0
1988-04-04,26313,26446,26309,26335,0
1988-04-05,26356,26428,26266,26315,0
1988-04-06,26326,26511,26326,26511,0
1988-04-07,26527,26781,26527,26769,0
1988-04-08,26767,26926,26701,26749,0
1988-04-11,26761,26998,26761,26925,0
1988-04-12,26939,26986,26845,26931,0
1988-04-13,26942,26995,26923,26986,0
1988-04-14,26969,27123,26969,27111,0
1988-04-15,27104,27104,26774,26894,0
1988-04-18,26884,26984,26671,26671,0
1988-04-19,26653,26677,26445,26657,0
1988-04-20,26663,26894,26663,26864,0
1988-04-21,26871,26871,26791,26828,0
1988-04-22,26836,26910,26828,26837,0
1988-04-23,26875,27058,26875,27058,0
1988-04-25,27067,27262,27067,27213,0
1988-04-26,27208,27339,27191,27247,0
1988-04-27,27259,27327,27166,27192,0
1988-04-28,27207,27434,27207,27434,0
1988-04-30,27437,27510,27437,27510,0
1988-05-02,27521,27671,27521,27670,0
1988-05-06,27671,27671,27519,27534,0
1988-05-07,27527,27528,27469,27488,0
1988-05-09,27496,27555,27262,27264,0
1988-05-10,27240,27413,27167,27412,0
1988-05-11,27405,27502,27155,27161,0
1988-05-12,27137,27275,26929,27213,0
1988-05-13,27236,27472,27236,27468,0
1988-05-16,27474,27764,27474,27760,0
1988-05-17,27782,27967,27715,27820,0
1988-05-18,27812,27815,27754,27768,0
1988-05-19,27759,27759,27372,27373,0
1988-05-20,27393,27530,27305,27394,0
1988-05-23,27391,27393,27145,27250,0
1988-05-24,27237,27349,27179,27313,0
1988-05-25,27319,27479,27319,27444,0
1988-05-26,27463,27641,27404,27428,0
1988-05-27,27425,27462,27289,27290,0
1988-05-28,27289,27289,26962,26963,0
1988-05-30,26962,27239,26962,27223,0
1988-05-31,27214,27418,27214,27417,0
1988-06-01,27428,27796,27428,27704,0
1988-06-02,27720,27943,27720,27869,0
1988-06-03,27859,27905,27803,27822,0
1988-06-04,27833,27935,27816,27906,0
1988-06-06,27913,28060,27913,27996,0
1988-06-07,27978,28057,27919,27967,0
1988-06-08,27963,28024,27880,27913,0
1988-06-09,27928,28174,27928,28072,0
1988-06-10,28070,28089,27883,27920,0
1988-06-13,27916,28048,27916,28038,0
1988-06-14,28031,28086,27926,28062,0
1988-06-15,28082,28294,28082,28094,0
1988-06-16,28109,28228,28109,28147,0
1988-06-17,28175,28395,28175,28342,0
1988-06-20,28350,28390,28127,28139,0
1988-06-21,28109,28109,27915,27926,0
1988-06-22,27975,28200,27833,27861,0
1988-06-23,27884,28009,27693,27733,0
1988-06-24,27764,27879,27711,27750,0
1988-06-25,27731,27731,27512,27556,0
1988-06-27,27562,27598,27386,27435,0
1988-06-28,27404,27444,27178,27398,0
1988-06-29,27423,27692,27423,27607,0
1988-06-30,27637,27820,27637,27769,0
1988-07-01,27779,27828,27479,27504,0
1988-07-02,27499,27499,27351,27363,0
1988-07-04,27366,27471,27276,27360,0
1988-07-05,27362,27585,27362,27577,0
1988-07-06,27584,27767,27584,27767,0
1988-07-07,27774,27817,27635,27728,0
1988-07-08,27734,27947,27734,27917,0
1988-07-11,27926,28044,27881,27986,0
1988-07-12,27992,28102,27992,28100,0
1988-07-13,28114,28179,27909,28020,0
1988-07-14,28021,28133,27951,28084,0
1988-07-15,28101,28207,27896,27914,0
1988-07-18,27910,27975,27591,27662,0
1988-07-19,27646,27646,27109,27149,0
1988-07-20,27179,27572,27113,27554,0
1988-07-21,27562,27676,27417,27676,0
1988-07-22,27669,27669,27273,27285,0
1988-07-23,27284,27324,27194,27301,0
1988-07-25,27322,27391,27180,27184,0
1988-07-26,27209,27347,27209,27304,0
1988-07-27,27322,27751,27322,27739,0
1988-07-28,27753,27940,27753,27796,0
1988-07-29,27818,28042,27818,27912,0
1988-07-30,27931,28200,27931,28200,0
1988-08-01,28234,28409,28234,28326,0
1988-08-02,28341,28381,28245,28366,0
1988-08-03,28361,28390,28309,28348,0
1988-08-04,28370,28476,28246,28293,0
1988-08-05,28301,28429,28301,28423,0
1988-08-06,28427,28427,28333,28362,0
1988-08-08,28352,28394,28218,28253,0
1988-08-09,28253,28295,28126,28170,0
1988-08-10,28156,28156,27470,27555,0
1988-08-11,27532,27832,27471,27785,0
1988-08-12,27811,27957,27788,27834,0
1988-08-15,27869,27958,27850,27901,0
1988-08-16,27888,27903,27781,27897,0
1988-08-17,27930,28181,27930,28179,0
1988-08-18,28207,28323,28121,28129,0
1988-08-19,28153,28220,28144,28209,0
1988-08-22,28220,28282,28000,28079,0
1988-08-23,28032,28032,27851,27920,0
1988-08-24,27925,28004,27773,27800,0
1988-08-25,27846,27938,27745,27870,0
1988-08-26,27822,27822,27524,27565,0
1988-08-27,27586,27723,27586,27679,0
1988-08-29,27699,27827,27358,27379,0
1988-08-30,27409,27515,27266,27512,0
1988-08-31,27535,27614,27310,27366,0
1988-09-01,27329,27329,26701,26934,0
1988-09-02,26908,27124,26882,27117,0
1988-09-03,27154,27570,27154,27488,0
1988-09-05,27531,27644,27337,27342,0
1988-09-06,27373,27449,27211,27321,0
1988-09-07,27349,27516,27349,27504,0
1988-09-08,27513,27744,27513,27740,0
1988-09-09,27778,27874,27629,27647,0
1988-09-12,27658,27759,27639,27757,0
1988-09-13,27793,27914,27711,27794,0
1988-09-14,27813,27900,27767,27806,0
1988-09-16,27814,27878,27795,27866,0
1988-09-19,27900,28034,27884,27901,0
1988-09-20,27878,27878,27532,27549,0
1988-09-21,27554,27713,27291,27713,0
1988-09-22,27719,27805,27376,27428,0
1988-09-24,27427,27427,27313,27390,0
1988-09-26,27357,27440,27186,27334,0
1988-09-27,27331,27500,27331,27500,0
1988-09-28,27539,27814,27539,27752,0
1988-09-29,27765,27853,27639,27700,0
1988-09-30,27722,27927,27722,27924,0
1988-10-01,27935,27935,27685,27700,0
1988-10-03,27693,27776,27496,27546,0
1988-10-04,27532,27532,27333,27501,0
1988-10-05,27514,27583,27246,27405,0
1988-10-06,27374,27396,27079,27172,0
1988-10-07,27151,27261,26963,27258,0
1988-10-11,27293,27580,27293,27470,0
1988-10-12,27457,27457,27219,27409,0
1988-10-13,27374,27374,27209,27273,0
1988-10-14,27278,27372,27216,27307,0
1988-10-17,27325,27367,27232,27269,0
1988-10-18,27263,27265,27090,27142,0
1988-10-19,27160,27302,27160,27294,0
1988-10-20,27306,27429,27306,27391,0
1988-10-21,27421,27582,27392,27401,0
1988-10-22,27398,27417,27311,27339,0
1988-10-24,27320,27378,27258,27282,0
1988-10-25,27282,27422,27267,27421,0
1988-10-26,27426,27707,27426,27621,0
1988-10-27,27629,27767,27629,27723,0
1988-10-28,27723,27758,27602,27741,0
1988-10-29,27753,27961,27751,27961,0
1988-10-31,27955,28046,27833,27983,0
1988-11-01,27976,28095,27965,28014,0
1988-11-02,28032,28109,27960,27985,0
1988-11-04,28001,28063,27798,27953,0
1988-11-05,27926,28066,27820,28047,0
1988-11-07,28044,28044,27866,27866,0
1988-11-08,28007,28007,28007,28007,0
1988-11-09,28015,28249,28015,28213,0
1988-11-10,28224,28318,28165,28166,0
1988-11-11,28194,28493,28194,28490,0
1988-11-14,28481,28531,28402,28521,0
1988-11-15,28531,28854,28531,28829,0
1988-11-16,28834,29013,28828,28996,0
1988-11-17,28988,29120,28833,29077,0
1988-11-18,29086,29225,29086,29180,0
1988-11-21,29190,29357,29179,29284,0
1988-11-22,29289,29433,29221,29430,0
1988-11-23,29430,29430,29430,29430,0
1988-11-24,29439,29479,29281,29340,0
1988-11-25,29349,29438,29274,29407,0
1988-11-26,29398,29398,29229,29364,0
1988-11-28,29340,29340,28980,28983,0
1988-11-29,28963,29318,28930,29318,0
1988-11-30,29338,29580,29338,29579,0
1988-12-01,29614,29684,29532,29541,0
1988-12-02,29532,29619,29522,29532,0
1988-12-03,29534,29666,29534,29666,0
1988-12-05,29654,29656,29439,29615,0
1988-12-06,29619,29768,29619,29669,0
1988-12-07,29675,30051,29675,30051,0
1988-12-08,30026,30026,29748,29759,0
1988-12-09,29754,29802,29729,29793,0
1988-12-12,29792,29848,29620,29672,0
1988-12-13,29656,29690,29543,29598,0
1988-12-14,29622,29772,29622,29755,0
1988-12-15,29758,29795,29679,29706,0
1988-12-16,29694,29727,29292,29537,0
1988-12-19,29534,29630,29384,29470,0
1988-12-20,29464,29623,29464,29568,0
1988-12-21,29579,29698,29519,29698,0
1988-12-22,29722,29826,29685,29775,0
1988-12-23,29827,29958,29636,29686,0
1988-12-24,29720,29750,29674,29686,0
1988-12-26,29868,29868,29868,29868,0
1988-12-27,29892,30085,29892,30051,0
1988-12-28,30074,30264,30074,30159,0
1989-01-04,30166,30273,30166,30244,0
1989-01-05,30260,30398,30083,30184,0
1989-01-06,30226,30313,30099,30210,0
1989-01-09,30223,30678,30223,30678,0
1989-01-10,30683,31007,30680,31007,0
1989-01-11,31010,31243,30904,31143,0
1989-01-12,31141,31155,31047,31143,0
1989-01-13,31148,31321,31148,31298,0
1989-01-17,31299,31317,31151,31228,0
1989-01-18,31244,31365,31238,31355,0
1989-01-19,31367,31464,31110,31311,0
1989-01-20,31275,31275,31074,31170,0
1989-01-23,31199,31333,31199,31333,0
1989-01-24,31350,31559,31350,31558,0
1989-01-25,31567,31664,31487,31568,0
1989-01-26,31580,31586,31430,31512,0
1989-01-27,31531,31683,31531,31646,0
1989-01-28,31647,31730,31629,31679,0
1989-01-30,31684,31743,31546,31568,0
1989-01-31,31548,31582,31487,31581,0
1989-02-01,31577,31581,31304,31361,0
1989-02-02,31362,31515,31362,31498,0
1989-02-03,31517,31688,31517,31686,0
1989-02-06,31686,31856,31686,31829,0
1989-02-07,31828,31966,31823,31881,0
1989-02-08,31893,32066,31893,32065,0
1989-02-09,32069,32270,32064,32078,0
1989-02-10,32076,32132,31964,32132,0
1989-02-13,32110,32127,31952,31985,0
1989-02-14,31977,32077,31936,31983,0
1989-02-15,31996,32172,31996,32149,0
1989-02-16,32158,32355,31997,32084,0
1989-02-17,32086,32258,32081,32173,0
1989-02-20,32188,32303,32092,32177,0
1989-02-21,32188,32254,31950,31980,0
1989-02-22,32007,32313,32007,32312,0
1989-02-23,32320,32509,32286,32452,0
1989-02-27,32424,32598,32281,32286,0
1989-02-28,32303,32352,31952,31986,0
1989-03-01,32007,32281,31781,31964,0
1989-03-02,31959,32107,31805,32074,0
1989-03-03,32101,32318,31902,32000,0
1989-03-06,31991,32016,31686,31877,0
1989-03-07,31876,31993,31737,31938,0
1989-03-08,31955,32119,31807,31838,0
1989-03-09,31859,31891,31591,31656,0
1989-03-10,31634,31704,31484,31702,0
1989-03-13,31689,31694,31427,31553,0
1989-03-14,31557,31736,31516,31724,0
1989-03-15,31757,32103,31757,32100,0
1989-03-16,32129,32283,32068,32098,0
1989-03-17,32121,32224,31947,32021,0
1989-03-20,32000,32000,31630,31655,0
1989-03-22,31666,31788,31344,31443,0
1989-03-23,31436,31656,31414,31589,0
1989-03-24,31608,31700,31493,31493,0
1989-03-27,31581,31717,31505,31512,0
1989-03-28,31522,32308,31522,32306,0
1989-03-29,32318,32738,32318,32737,0
1989-03-30,32745,32913,32657,32826,0
1989-03-31,32835,32964,32678,32839,0
1989-04-03,32863,33077,32847,33042,0
1989-04-04,33066,33340,33066,33312,0
1989-04-05,33338,33413,33240,33361,0
1989-04-06,33334,33334,32839,32996,0
1989-04-07,33027,33218,33025,33185,0
1989-04-10,33192,33224,32910,32999,0
1989-04-11,32998,33307,32940,33250,0
1989-04-12,33259,33435,33137,33256,0
1989-04-13,33268,33336,32951,33064,0
1989-04-14,33061,33151,32925,33150,0
1989-04-17,33189,33402,33189,33308,0
1989-04-18,33308,33362,33217,33322,0
1989-04-19,33320,33414,33286,33364,0
1989-04-20,33368,33397,33048,33185,0
1989-04-21,33153,33153,32781,33030,0
1989-04-24,33037,33115,32704,32806,0
1989-04-25,32854,33318,32854,33245,0
1989-04-26,33257,33446,33158,33435,0
1989-04-27,33458,33565,33425,33501,0
1989-04-28,33552,33738,33552,33713,0
1989-05-01,33722,33881,33722,33793,0
1989-05-02,33821,33978,33821,33955,0
1989-05-08,33980,34171,33980,34135,0
1989-05-09,34147,34175,33948,34032,0
1989-05-10,34047,34154,33988,33992,0
1989-05-11,34008,34082,33971,34081,0
1989-05-12,34078,34094,33839,33866,0
1989-05-15,33864,33864,33612,33716,0
1989-05-16,33796,33931,33740,33926,0
1989-05-17,33957,34040,33947,33992,0
1989-05-18,33983,33999,33768,33856,0
1989-05-19,33858,34007,33804,34001,0
1989-05-22,34007,34124,34003,34068,0
1989-05-23,34043,34043,33582,33817,0
1989-05-24,33809,33934,33707,33852,0
1989-05-25,33889,34006,33859,34005,0
1989-05-26,34054,34192,34024,34192,0
1989-05-29,34214,34338,34102,34161,0
1989-05-30,34142,34162,33990,34077,0
1989-05-31,34071,34269,34005,34267,0
1989-06-01,34294,34328,33932,33981,0
1989-06-02,33986,34065,33628,33667,0
1989-06-05,33650,33809,33408,33457,0
1989-06-06,33433,33574,33248,33452,0
1989-06-07,33497,33677,33399,33627,0
1989-06-08,33657,33838,33657,33718,0
1989-06-09,33756,33812,33581,33640,0
1989-06-12,33615,33615,33315,33398,0
